5.0756,0.023654
5.3145,0.06812
5.1872,0.002644
5.2217,0.067124
5.0537,0.045187
5.0953,0.064136
5.2768,0.044509
5.1897,0.012064
5.1022,0.026406
5.0487,0.067671
4.8997,0.093064
5.249,0.040246
5.3447,0.044707
5.1762,0.070464
4.9507,0.019173
5.0977,0.021762
4.9852,0.057651
5.2643,0.050113
5.0515,0.071168
5.0664,0.04665
4.8365,0.0012003
5.1649,0.009683
5.1314,0.053387
5.1013,0.027119
5.4112,0.024746
4.9775,0.087229
4.883,0.06135
5.0719,0.017309
5.0509,0.034193
5.1454,0.064556
5.1929,0.020594
5.1626,0.074293
4.9766,0.062711
5.1238,0.029531
4.8784,0.0086974
5.0599,0.059902
5.2427,0.077136
4.9096,0.014165
5.0533,0.029773
5.1468,0.027886
5.1728,0.099213
5.1243,0.089328
5.2213,0.050443
5.0111,0.036181
5.0903,0.030445
5.2246,0.043059
5.005,0.00072816
4.9776,0.077095
5.0231,0.055284
4.9205,0.011739
5.0215,0.04441
5.1539,0.079563
4.9234,0.089625
5.2069,0.079056
5.0891,0.0054422
5.1394,0.043477
5.0329,0.073794
5.1069,0.095756
5.103,0.037141
5.216,0.0077323
5.0642,0.012159
5.2353,0.035257
5.0555,0.073478
5.0679,0.0037661
4.9054,0.0089725
5.1018,0.099711
5.0732,0.066345
5.3058,0.096788
5.192,0.077345
5.1827,0.089984
5.0856,0.092956
5.2739,0.013226
5.0382,0.021615
5.1807,0.010717
5.1091,0.023527
5.0128,0.065456
5.1452,0.077725
5.1951,0.082532
5.1903,0.033743
5.2268,0.083321
5.2365,0.012663
5.1422,0.084132
5.0702,0.086973
5.1635,0.086399
5.2545,0.01571
5.1616,0.089782
5.1383,0.047877
5.1696,0.032776
5.3689,0.032984
5.3559,0.072466
5.0192,0.080116
5.0076,0.035264
5.1546,0.0006805
5.1288,0.025535
5.1012,0.071026
5.1487,0.080696
5.0805,0.03186
5.1961,0.044381
5.2203,0.082197
5.1973,0.038164
5.1593,0.056245
5.2451,0.066205
5.1168,0.098419
4.9814,0.0022655
5.1067,0.034747
5.1779,0.060709
5.1197,0.032652
5.0556,0.016885
5.0596,0.028022
5.0612,0.059407
5.2517,0.091062
5.2596,0.066384
5.2574,0.0028095
5.0615,0.080298
5.057,0.057342
5.3562,0.025975
4.9942,0.089954
5.2155,0.0066481
5.0791,0.048176
4.9583,0.062382
5.0986,0.089188
4.9206,0.021072
5.0542,0.07064
5.0733,0.063787
5.1842,0.018185
5.0685,0.051668
5.1832,0.040723
5.0939,0.098929
4.959,0.01853
5.1879,0.075067
5.1381,0.070043
5.0628,0.07264
5.051,0.096054
5.1565,0.059803
5.0786,0.0070344
5.0365,0.084943
5.146,0.06135
5.1392,0.034734
5.0449,0.065411
5.1557,0.017708
4.8396,0.029129
5.1303,0.089455
5.1677,0.0053215
4.8663,0.097976
5.1497,0.042441
5.2318,0.094982
5.0182,0.067594
5.0556,0.0052325
5.0354,0.076435
5.1337,0.093997
4.9457,0.019617
5.2542,0.034554
4.9263,0.066476
4.9829,0.038427
5.1396,0.0096217
4.8682,0.058852
5.0342,0.078335
4.9728,0.0056453
5.1069,0.0064634
5.143,0.073985
5.0998,0.015891
5.1999,0.0084008
5.1297,0.052472
4.9218,0.051338
5.0808,0.019899
5.231,0.049058
5.2716,0.091502
5.2764,0.079006
5.0796,0.054029
4.9908,0.052792
5.1319,0.068662
5.1924,0.041245
5.2056,0.097704
5.1506,0.049723
5.0132,0.042158
5.012,0.0076646
5.0896,0.063126
5.1624,0.038096
5.0589,0.08199
5.0238,0.071334
5.1174,0.018736
4.8071,0.097321
4.8943,0.055814
5.0772,0.091009
5.2425,0.035298
5.1777,0.086963
5.1395,0.037982
4.8654,0.076706
5.1452,0.090853
5.2063,0.042625
5.0998,0.096099
5.2639,0.02964
5.1832,0.07574
5.2175,0.080986
5.2007,0.0037498
5.1837,0.014738
5.0917,0.063828
5.1174,0.057392
5.2208,0.055657
5.085,0.094086
5.0998,0.027083
4.9842,0.059174
5.0181,0.02124
4.9784,0.034233
5.2292,0.073256
5.1213,0.01651
5.1677,0.05705
5.0784,0.03383
5.2096,0.094296
5.1077,0.040256
5.1915,0.00043935
4.9173,0.024147
5.0545,0.011992
5.1444,0.092291
5.1556,0.01363
5.0438,0.053658
5.2087,0.0068205
5.0644,0.053726
5.2242,0.079914
4.9421,0.081887
5.106,0.041242
5.043,0.054031
5.2533,0.022412
4.9985,0.047091
5.0262,0.012976
5.2614,0.069658
5.1418,0.068622
5.321,0.016342
5.1492,0.0058558
5.1135,0.024424
5.1259,0.025461
5.1781,0.061759
5.1984,0.028865
5.0426,0.023395
4.9994,0.024054
5.1129,0.031603
4.6687,0.083463
5.0186,0.045807
5.1635,0.033163
4.8341,0.056983
5.1807,0.001519
4.996,0.04272
5.1756,0.077934
5.0108,0.046461
5.2132,0.015115
5.3461,0.063661
5.1012,0.04468
5.2452,0.097516
5.0722,0.099737
5.1706,0.010999
5.1947,0.062029
5.1568,0.0061109
5.0411,0.035278
5.0236,0.08835
5.0015,0.0093231
5.0324,0.051141
5.0215,0.049755
5.2229,0.001413
5.0144,0.075768
5.1264,0.072753
5.1716,0.00033436
4.9967,0.061693
5.0001,0.064816
5.1511,0.03827
5.1587,0.064664
5.1427,0.078926
4.9124,0.099664
5.3118,0.02624
5.227,0.087544
5.1043,0.014952
5.3011,0.03141
5.1282,0.0015395
5.1203,0.067689
5.1413,0.082612
5.105,0.021878
5.1874,0.076464
4.9143,0.09395
4.852,0.022363
5.0529,0.079924
5.0804,0.013418
5.2657,0.062656
5.075,0.074379
5.1336,0.093205
5.0944,0.052796
5.138,0.021285
5.2031,0.035569
5.0586,0.055011
4.9768,0.094877
4.9914,0.074271
5.2474,0.095259
4.9651,0.071369
4.976,0.057442
5.1731,0.043554
5.2737,0.058547
5.2145,0.096108
5.1014,0.070263
5.1255,0.067588
5.0298,0.025931
4.9983,0.090627
5.1076,0.099998
5.131,0.040182
5.2472,0.075685
5.211,0.024306
5.3132,0.090442
5.1534,0.069262
5.1326,0.072748
4.999,0.042763
5.1852,0.062856
5.2779,0.098481
5.1463,0.099921
5.0801,0.03223
4.9561,0.092593
5.1857,0.064437
5.0406,0.066337
5.0496,0.024362
5.1849,0.075827
4.9594,0.016023
5.0457,0.049236
5.1199,0.093694
5.1791,0.039337
4.9927,0.067857
5.0404,0.020422
5.3079,0.044756
5.1848,0.030431
5.2253,0.073147
5.1648,0.056399
5.1248,0.012182
5.197,0.062902
5.1114,0.024541
4.9507,0.08359
4.9744,0.079549
4.9098,0.061874
5.3344,0.064528
5.0017,0.096198
5.3807,0.052765
5.2788,0.089129
5.0861,0.055698
4.926,0.058565
4.9966,0.012929
4.989,0.046134
4.9076,0.06636
4.9969,0.030977
5.0546,0.06161
5.1288,0.013177
5.1468,0.049067
4.9929,0.044808
5.0864,0.003557
4.9734,0.056675
5.1026,0.069282
5.2158,0.080492
5.2086,0.062088
5.0398,0.010056
5.3106,0.098165
4.9969,0.045673
4.9726,0.060738
5.227,0.061865
5.1529,0.051401
4.964,0.096516
4.963,0.097529
5.0465,0.015188
5.1371,0.071427
5.2711,0.0051063
5.1203,0.080021
4.9375,0.0049566
5.024,0.00099599
5.1521,0.042125
5.1646,0.016672
5.2996,0.061603
5.139,0.094857
4.7923,0.092876
4.9697,0.01396
5.2403,0.063376
5.0213,0.028146
5.0339,0.053322
5.2161,0.07386
4.9372,0.085152
5.0756,0.016893
5.1394,0.063941
5.2167,0.013738
5.0753,0.043002
5.0841,0.042563
5.1673,0.0072718
5.1598,0.041637
5.0656,0.043729
5.123,0.067051
5.1612,0.029599
5.2457,0.092563
5.2088,0.098712
5.1423,0.050101
5.0808,0.077582
4.9726,0.097332
5.1454,0.023429
5.1633,0.014455
4.9736,0.070272
5.0749,0.054138
5.0767,0.0057182
4.9625,0.082637
5.1402,0.088539
4.9452,0.0075985
5.1356,0.07557
5.0583,0.014468
5.1764,0.046612
5.0984,0.016231
5.1385,0.028832
5.1857,0.085217
5.1105,0.0037455
5.2835,0.024473
5.2477,0.068588
5.2119,0.0059378
5.0514,0.07858
5.0463,0.0349
5.4738,0.06185
5.1575,0.034557
5.2141,0.065199
5.0668,0.041546
5.0973,0.00088609
4.9676,0.06666
5.1679,0.091504
5.2128,0.061053
5.0604,0.026602
5.3954,0.026165
4.8852,0.074041
5.0459,0.097261
5.0225,0.0048613
5.1834,0.088224
5.18,0.072296
5.1924,0.059142
5.2016,0.036136
4.8801,0.043337
5.0208,0.085851
5.1253,0.062453
4.9723,0.049577
5.1988,0.083167
5.2011,0.045958
5.1988,0.046343
5.181,0.091305
5.2489,0.048434
5.2275,0.060455
5.0994,0.013018
5.0685,0.076161
5.0354,0.08867
5.0828,0.092997
5.1404,0.067114
4.9802,0.032537
5.178,0.076861
4.9872,0.023045
5.0586,0.083648
5.1429,0.027725
5.1535,0.013849
5.0771,0.055486
5.2406,0.09097
5.0775,0.013501
5.0163,0.02961
5.2156,0.0096535
5.1397,0.067038
5.24,0.0052758
5.0888,0.066385
5.1491,0.064042
4.9271,0.030671
5.0981,0.074418
5.1567,0.059191
5.2271,0.085601
5.0372,0.0011651
5.0963,0.011687
5.0515,0.065797
5.0997,0.066564
5.33,0.092157
5.2267,0.096948
5.0717,0.054119
5.161,0.015827
4.9283,0.031956
5.1616,0.06968
4.8418,0.077288
5.1811,0.0096329
5.0397,0.056928
5.1822,0.067629
5.248,0.038581
5.2,0.0091006
5.1309,0.023607
5.0306,0.0051685
4.896,0.079583
5.2008,0.056489
5.0971,0.091935
5.0588,0.091557
5.172,0.0061707
4.9756,0.065911
5.0385,0.0043606
5.1438,0.02461
5.0844,0.086134
4.8963,0.058591
5.0066,0.060041
5.2241,0.059042
5.0972,0.069013
5.1782,0.038782
5.1474,0.090167
5.2158,0.086213
5.1333,0.041188
4.8997,0.058528
5.4249,0.035496
5.1552,0.037004
5.1653,0.065151
5.1297,0.024362
4.9678,0.051476
5.2495,0.099016
5.0502,0.097131
5.0872,0.017333
5.249,0.0062922
5.1053,0.029164
5.1711,0.096837
5.213,0.088089
5.2727,0.09802
5.1724,0.013312
5.1267,0.023715
5.1584,0.034693
5.2499,0.057781
5.3029,0.043659
5.1714,0.086621
4.9689,0.036188
5.0043,0.085729
5.1436,0.028072
4.9399,0.06693
5.1669,0.044699
5.0688,0.060625
5.1175,0.0034937
5.1998,0.022146
5.1828,0.012915
5.0664,0.082838
4.9903,0.023331
5.0703,0.0057614
5.0853,0.072005
5.0636,0.099412
5.2821,0.043901
5.2637,0.086973
4.9944,0.0091908
4.961,0.042001
5.1638,0.076552
4.9471,0.010379
5.2126,0.027352
4.9989,0.01496
5.0659,0.071737
5.1207,0.080833
5.1311,0.041306
5.2609,0.07456
5.0877,0.011281
4.8677,0.056583
5.2131,0.050867
5.0155,0.038674
5.0944,0.0054712
5.0402,0.039188
5.1391,0.077116
4.95,0.040417
5.0406,0.020366
5.1789,0.014539
5.0029,0.016444
5.156,0.0042209
5.3194,0.040008
5.2782,0.090423
5.2089,0.010769
5.184,0.097985
4.9539,0.058876
5.013,0.0064261
5.1634,0.067765
5.2234,0.078413
5.1984,0.053693
4.8907,0.0609
5.0365,0.03955
4.8075,0.080617
5.1116,0.015162
5.0324,0.082351
5.019,0.052984
4.926,0.018838
5.1003,0.029967
5.2924,0.063098
5.0542,0.053061
5.2376,0.055932
5.1861,0.042237
5.1558,0.081021
5.0691,0.061407
5.1637,0.07705
5.2949,0.073505
5.1252,0.036469
4.9628,0.044201
5.1932,0.028589
5.1862,0.081624
5.2086,0.094435
5.339,0.099253
5.0945,0.0766
5.3686,0.093765
5.2721,0.02138
5.144,0.069419
5.0175,0.055365
5.1039,0.019666
5.0674,0.077697
5.1786,0.033422
4.9852,0.092084
5.279,0.056476
5.1434,0.023632
5.1705,0.077961
5.2278,0.066759
5.2718,0.056405
5.1699,0.038927
5.0462,0.026755
5.1615,0.018903
4.9191,0.083876
5.1152,0.069961
5.0674,0.08489
5.1742,0.011294
5.1838,0.025831
5.101,0.00033912
5.1498,0.020674
5.1789,0.036697
5.0588,0.053883
5.2207,0.024618
5.0312,0.076237
5.0991,0.054115
5.0615,0.037355
4.9808,0.054241
5.0693,0.046321
5.1447,0.058508
5.1972,0.042921
5.2136,0.011492
5.2852,0.095021
5.2295,0.092798
5.1753,0.037927
5.2774,0.035669
4.9768,0.090598
4.9605,0.082025
5.3643,0.085591
4.9395,0.091577
5.1003,0.093639
5.2829,0.096213
